OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	TemporalEnrichment	VC	VC.Status	ClstrComp	Order	Family	Genus	HostPhylum	HostClass	HostOrder	HostFamily	HostGenus
biochar_2329	82.0378434300369	24.8561644074023	3.15362175918101	7.88178364606965	3.22740497472109e-15	1.91700078618976e-14	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_233	1256.11801689127	-13.5949878680971	0.948827568006428	-14.3281965306525	1.45859345614417e-46	1.54089980116945e-44	Aug	191_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2334	313.508606447119	10.7576092627273	2.95642434800705	3.63872299657495	0.000273993316669699	0.000622960976717116	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2335	1406.37170470692	-1.59247942740015	0.257346563105915	-6.18807342200539	6.09039619262991e-10	2.34575415856761e-09	Aug	79_0	Clustered	both	Caudovirales	Podoviridae	Unassigned	Proteobacteria	Gammaproteobacteria	Mixed	Mixed	Mixed
biochar_2338	278.288250267443	12.8127265993173	2.13403628745706	6.00398722112879	1.92529860888209e-09	7.21803965155033e-09	Apr	475_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_234	1118.86755084475	-9.26062026932496	2.98941643279053	-3.09780202174123	0.00194961624595386	0.00394457240460431	Aug	222_0	Clustered	both	Caudovirales	Myoviridae	Unassigned	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mixed
biochar_2345	465.800538568407	2.97283414388455	1.36499450811629	2.17790923421889	0.0294127948935604	0.0499443440270675	Apr	343_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2346	355.379944752117	12.6320289147549	1.66999208318652	7.56412502905503	3.90484015824398e-14	2.0516016319868e-13	Apr	611_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_235	682.454244656676	-12.6145545037663	1.79791085050123	-7.01622914186741	2.27936128698761e-12	1.00034876660376e-11	Aug	126_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2351	551.558300388611	12.3805543617478	1.06654173821434	11.6081292631604	3.74724182587388e-31	1.25958424101534e-29	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2353	385.825679043993	8.5265328430432	1.86316575703825	4.57636837239713	4.73117155984567e-06	1.33665763839766e-05	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2360	4720.28148866529	-8.03927493286615	1.75986827052685	-4.56811175444367	4.92137632471281e-06	1.38510287045676e-05	Aug	498_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2363	763.646786420288	-0.964282782483397	0.265786621464904	-3.62803356003653	0.000285588145105273	0.000647829550016408	Aug	86_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2366	22178.4280958999	-4.34926605446002	0.45375010740815	-9.58515707974884	9.23170612211715e-22	1.41489050306853e-20	Aug	467_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2367	475.294524471745	7.25548373279778	1.75939092546005	4.12386106339646	3.72573682182795e-05	9.37934427146134e-05	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2369	2696.90424410581	-4.24335715978885	1.11747061431132	-3.79728746818453	0.000146288107423774	0.000343974739077522	Aug	483_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2370	446.177183321709	11.0128451710196	2.03582778554387	5.40951707665071	6.31949251204094e-08	2.15357820859644e-07	Apr	201_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2376	281.551653780988	11.4757004181705	1.36875156354867	8.38406378760089	5.11310622487599e-17	4.0297505098815e-16	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2377	132.932865014287	29.9927273675446	3.13807388806075	9.55768679687761	1.20418019343566e-21	1.76704905732294e-20	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_238	21219.5280810702	0.800146852917799	0.306368941382614	2.61171008166432	0.00900906172401285	0.0166659190616823	Apr	583_0	Clustered	both	Caudovirales	Unassigned	Unassigned	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
biochar_2380	293.385312859368	-11.4078907352896	1.96970919402149	-5.79166242911142	6.96931123142527e-09	2.51405153933609e-08	Aug	611_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2381	1781.50593611326	1.7752424882178	0.287740209591576	6.16960170682303	6.84622272548204e-10	2.6266052946791e-09	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2386	753.562970530748	-2.02747060042683	0.853884700535611	-2.37440792551392	0.0175771194626133	0.0313400357868657	Aug	467_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2389	221.391313749727	-9.2736191085213	3.04903348266109	-3.04149467733218	0.00235406727360134	0.00472090236970356	Aug	715_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2393	256.586121943254	10.8107540920795	1.96700490712942	5.49604835905384	3.88396041668661e-08	1.34686458529414e-07	Apr	787_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2396	245.786924253692	14.2230464026805	2.73115039813923	5.20771262262629	1.9118270993226e-07	6.22817682796942e-07	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2398	312.560371766369	11.5941727617328	1.87487190002551	6.18398129577548	6.25047768813689e-10	2.40427997418842e-09	Apr	354_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2400	1028.83487741897	8.53089858920896	1.7078915789648	4.99498837881721	5.88393104344218e-07	1.84566999220593e-06	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2402	428.549484833569	8.96200168826106	2.13073790229529	4.2060554132946	2.59866541407474e-05	6.69003681012454e-05	Apr	464_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2405	676.23870285635	-12.6430763823429	1.07606909799468	-11.7493164759624	7.11923672094082e-32	2.4774943788874e-30	Aug	113_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2407	137.180101690536	26.1425696696219	3.13253247931491	8.34550634103541	7.09094152009982e-17	5.40592912795239e-16	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2408	605.095144828836	-12.6662641736987	1.0497295091096	-12.0662171195344	1.59289807707721e-33	6.36728717837078e-32	Aug	183_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2409	2080.37319529456	-0.924810626247535	0.271506110792696	-3.40622398349501	0.000658681161000071	0.0014211370344553	Aug	285_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_241	118741.852495446	0.753082627741955	0.2731925885706	2.75659977337686	0.00584057910943824	0.0110463126635028	Apr	405_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2412	346.289544588993	-11.7059438315074	1.90615522984262	-6.14112830279506	8.19373662919858e-10	3.11931440787251e-09	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2413	1655.3943148054	-2.7187927639434	0.852232793703708	-3.19019965440175	0.00142174535571562	0.00293681757137346	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2414	514.961313145218	-6.01689144324729	1.41774207472217	-4.24399582302473	2.19574440247882e-05	5.702380985542e-05	Aug	661_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2415	285.728762498637	-14.6316070144176	3.13805679886292	-4.66263294524159	3.1218928067455e-06	9.05348913956194e-06	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2417	210.078564522988	8.92806680308736	3.04756386006719	2.92957496972369	0.00339425923771202	0.00659672721757696	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_242	1289.61873517054	-29.8825584297474	3.11717243121089	-9.58643100091169	9.11847140344081e-22	1.4048145005926e-20	Aug	19_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2421	1719.712901646	-2.85090431294248	1.01333107646931	-2.81339868000073	0.00490208318339385	0.00936715895121382	Aug	511_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2425	4661.42848001393	1.07398285774108	0.346180491236516	3.10237833999525	0.00191972437181847	0.00389474944570578	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2427	340.026031823555	10.4490585172016	2.48910419539403	4.19791929021577	2.69378595966737e-05	6.89889079540787e-05	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2429	105.651125213044	29.9877044112045	3.13806516973082	9.55611269659411	1.22262941913972e-21	1.76704905732294e-20	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_243	8157.2222361167	3.10847109635606	0.842106892390094	3.69130228531143	0.00022310879098265	0.000512786172281802	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2436	2632.74985157195	2.3337837448104	0.918015072493479	2.54220634795403	0.011015511979738	0.0201259323261675	Apr	642_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2437	1125.24842445504	-1.2092929574859	0.230190881513629	-5.25343553808106	1.49287941072192e-07	4.9065969965727e-07	Aug	85_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2440	396.671312949172	9.38949814243123	2.20605190500642	4.25624534088373	2.07888577530003e-05	5.41315503814919e-05	Apr	705_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2441	90.8938722007997	-14.7038578361619	3.14469855180042	-4.67576067910981	2.92865990334103e-06	8.51816715249044e-06	Aug	565_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2445	468.514008451991	-12.3515589658227	1.8415149687609	-6.70728132833683	1.98283768542504e-11	8.28422863486902e-11	Aug	707_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_245	526.95030803292	-27.9376361687342	3.14468872384087	-8.88407045089401	6.44574346023795e-19	6.21058930142797e-18	Aug	19_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2452	279.471747861694	11.1497402402617	1.97969710933642	5.63204350184611	1.78086746004419e-08	6.28616461433261e-08	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2453	312.892954557295	11.5459413863026	1.25209643304577	9.22128765930324	2.93553505646957e-20	3.21604173964333e-19	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2455	89.3039921374437	-9.32171427673635	3.13508899854766	-2.97334917160395	0.00294569140241924	0.00580890344557074	Aug	279_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2462	75.2223007208602	19.7278182511063	3.15371931907711	6.25541345159382	3.96464162230997e-10	1.54308025247275e-09	Apr	519_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2467	313.644923221419	11.5944179595868	1.77858493036115	6.51890036942597	7.08246748240265e-11	2.89363795758937e-10	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2471	285.792160091868	9.81874949776476	2.97395737433355	3.30157707790452	0.000961429149979137	0.00202991250937779	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2473	182.454091110172	18.668980069357	3.15371592965273	5.9196771319263	3.22574250763008e-09	1.18974393236531e-08	Apr	788_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2478	178.3237282035	-10.7092150501475	2.75434179355322	-3.88812132002403	0.00010102313102435	0.000241573501673426	Aug	397_0	Clustered	both	Caudovirales	Podoviridae	Unassigned	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia
biochar_2479	84.8492058229141	-14.6574220313101	3.14469925308548	-4.66099326252858	3.14687026068401e-06	9.11698553487102e-06	Aug	714_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_248	697.855935478073	8.82777748065208	3.00003187059844	2.94256123315488	0.00325509404497551	0.00635129827509074	Apr	178_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2483	350.362833815291	3.12581275781225	1.36043515016371	2.29765656777988	0.0215813433455303	0.0377892443438601	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2484	678.56023728693	-1.17828816196931	0.296965972069838	-3.96775480287085	7.25529235319865e-05	0.000176055412475485	Aug	558_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2489	2777.37189737473	-2.33442641375781	0.390948186226256	-5.97119131384535	2.35527353583966e-09	8.78549699749524e-09	Aug	789_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2492	143.234674638039	-25.6036925527197	3.14469296218947	-8.141873582117	3.89207519389463e-16	2.62249622404107e-15	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2493	81.1179302810093	-14.628909198334	3.14469972864181	-4.65192560837985	3.28849720054013e-06	9.49012167726604e-06	Aug	97_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2498	68.4393374339742	22.328924407142	3.15371985773211	7.08018638763912	1.43960703040842e-12	6.4716680789485e-12	Apr	155_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2499	532.014401931016	-12.2108359985165	1.83247439966837	-6.66357794724246	2.67240204385529e-11	1.10869077780139e-10	Aug	200_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2504	1009.08624491986	1.04087911254384	0.344166291823877	3.02434938363021	0.00249168504052715	0.00497664034428042	Apr	591_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2505	72.9743611339484	25.834117459116	3.15362215533616	8.19188735575147	2.57161264198813e-16	1.7731538916086e-15	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2506	437.561864956009	-11.5588089899838	1.8590462647662	-6.21760157832193	5.04811364885882e-10	1.9544921692833e-09	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_2512	317.952380943397	-11.5183590212704	1.97028461702712	-5.8460381417635	5.03418662747367e-09	1.83841037581075e-08	Aug	86_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2522	1874.73350192705	-1.76203444426226	0.466127901724083	-3.78015226667394	0.000156732477601251	0.000366783756918117	Aug	353_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_2527	349.614417795621	11.6726925644468	1.95822658155689	5.96084879777625	2.50931074341035e-09	9.31310060101356e-09	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
