contig	Length	B0H_BULK_S142_L006.vir.sortedIndexed.bam	B0H_BULK_S59_L006.vir.sortedIndexed.bam	B0H_VFD_S134_L006.vir.sortedIndexed.bam	B0H_VFD_S52_L006.vir.sortedIndexed.bam	B0L_BULK_S141_L006.vir.sortedIndexed.bam	B0L_BULK_S58_L006.vir.sortedIndexed.bam	B0L_VFD_S133_L006.vir.sortedIndexed.bam	B0L_VFD_S51_L006.vir.sortedIndexed.bam	B2R2H_BULK_S144_L006.vir.sortedIndexed.bam	B2R2H_BULK_S61_L006.vir.sortedIndexed.bam	B2R2H_VFD_S136_L006.vir.sortedIndexed.bam	B2R2H_VFD_S54_L006.vir.sortedIndexed.bam	B2R2L_BULK_S143_L006.vir.sortedIndexed.bam	B2R2L_BULK_S60_L006.vir.sortedIndexed.bam	B2R2L_VFD_S135_L006.vir.sortedIndexed.bam	B2R2L_VFD_S53_L006.vir.sortedIndexed.bam	B3R2H_BULK_S146_L006.vir.sortedIndexed.bam	B3R2H_BULK_S65_L006.vir.sortedIndexed.bam	B3R2H_VFD_S138_L006.vir.sortedIndexed.bam	B3R2H_VFD_S55_L006.vir.sortedIndexed.bam	B3R2L_BULK_S145_L006.vir.sortedIndexed.bam	B3R2L_BULK_S62_L006.vir.sortedIndexed.bam	B3R2L_VFD_S137_L006.vir.sortedIndexed.bam	B8R2H_BULK_S148_L006.vir.sortedIndexed.bam	B8R2H_BULK_S63_L006.vir.sortedIndexed.bam	B8R2H_VFD_S140_L006.vir.sortedIndexed.bam	B8R2H_VFD_S57_L006.vir.sortedIndexed.bam	B8R2L_BULK_S147_L006.vir.sortedIndexed.bam	B8R2L_BULK_S64_L006.vir.sortedIndexed.bam	B8R2L_VFD_S139_L006.vir.sortedIndexed.bam	B8R2L_VFD_S56_L006.vir.sortedIndexed.bam
biochar_1368	29684	0.0000	0.0000	0.1289	0.0000	0.0000	0.0000	0.5233	0.1841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.2669	0.2339	0.0000	0.0000	4.9294	1.4875	0.0000	0.0000	0.0330	0.0000	0.0000	0.1138	0.4470	0.0000	0.0000	0.0361	0.4097
biochar_1369	29632	0.0000	0.0000	2.2118	9.3319	0.0000	0.0000	0.0391	0.8259	0.0000	0.0000	0.0078	5.5494	0.0000	0.0000	0.4659	3.7328	0.0000	0.0000	0.3470	1.8221	0.0000	0.0000	1.8543	0.0000	0.0000	0.4235	3.4050	0.0000	0.0000	0.7029	5.6487
biochar_1370	29609	0.0000	0.0000	4.2661	2.1727	0.0000	0.0000	2.8179	2.2935	0.0000	0.0000	0.7265	2.4028	0.0000	0.0000	1.8274	0.9474	0.0000	0.0000	4.8276	1.5462	0.0000	0.0000	8.0583	0.0000	0.0000	3.1569	2.3881	0.0000	0.0000	8.0899	3.0107
biochar_1371	29574	0.0768	0.0000	8.9880	2.6112	0.5663	0.0475	6.4253	11.6806	0.7078	0.0000	1.5084	3.0062	0.1345	0.0000	6.9404	5.0549	0.9036	0.0000	17.9598	11.7773	1.1926	0.0000	9.0722	0.5146	0.0944	6.4830	3.4393	0.2631	0.0638	7.8094	8.6246
biochar_1372	29568	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1373	29564	0.0000	0.0000	0.7289	0.1609	0.0000	0.0000	0.9934	0.3162	0.0000	0.0000	0.0834	0.3668	0.0000	0.0000	1.1374	0.5761	0.0370	0.0000	1.4257	0.2490	0.0000	0.0000	1.0005	0.0000	0.0000	0.6192	0.5699	0.0000	0.0000	1.3037	0.2950
biochar_1374	29546	0.0000	0.0000	6.7039	3.8224	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2956	2.0941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4877	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1375	29542	0.0000	0.0000	0.1768	0.1371	0.0000	0.0000	0.0518	0.1414	0.0000	0.0000	0.0000	0.1098	0.0000	0.0000	0.1342	0.0914	0.0000	0.0000	0.2979	0.1398	0.0000	0.0000	0.2224	0.0000	0.0000	0.1080	0.2585	0.0000	0.0000	0.3680	0.2548
biochar_1376	29541	0.0000	0.0000	7.8871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1377	29529	0.0000	0.0000	0.0388	3.4097	0.0000	0.0000	0.0000	4.7742	0.0000	0.0482	0.0000	2.8186	0.0000	0.0000	0.1495	11.5703	0.0000	0.0101	0.5721	6.4677	0.0000	0.6203	0.3288	0.0000	0.0458	0.2516	9.2524	0.0000	2.4242	0.1641	2.5879
biochar_1379	29482	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1380	29477	0.0000	0.0000	7.7904	0.3583	0.0000	0.0000	6.3042	0.8057	0.0371	0.0000	2.4163	0.3538	0.0000	0.0000	12.4857	0.7378	0.2255	0.0000	33.2849	1.0857	0.0000	0.0000	20.1775	0.0000	0.0000	8.1369	1.1431	0.0000	0.0000	16.4271	1.6040
biochar_1381	29475	0.0123	0.0222	2.7713	1.3561	0.0000	0.0257	0.7015	12.4739	0.0000	0.0000	0.1282	1.1994	0.0000	0.0000	2.8531	4.1593	0.0000	0.0000	4.0786	6.1423	0.0145	0.0000	2.4653	0.0000	0.0000	1.7185	1.2460	0.0000	0.0000	2.0312	1.3083
biochar_1382	29465	0.0000	0.0000	6.5346	2.0429	0.0000	0.0000	7.1299	1.9625	0.0000	0.0000	1.2405	2.8085	0.0000	0.0000	6.6935	2.9608	0.0000	0.0000	12.0941	1.0421	0.0000	0.0000	11.5600	0.0000	0.0000	3.3888	3.4481	0.0000	0.0000	6.5103	5.6742
biochar_1383	29415	0.0000	0.0000	0.2059	3.1428	0.0000	0.0000	0.3260	4.1880	0.0000	0.0000	0.1460	5.7650	0.0000	0.0000	1.1857	9.3225	0.0000	0.0000	2.2467	11.3574	0.0000	0.0000	0.9955	0.0000	0.0000	0.3300	5.8428	0.0000	0.0000	1.5750	10.8826
biochar_1384	29378	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1977	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.9353	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1387	29363	0.0000	0.0000	1.9795	0.0195	0.0000	0.0000	6.0596	0.1673	0.0000	0.0000	0.0000	0.0000	0.0676	0.0000	12.0492	9.4494	0.0000	0.0000	9.4414	5.9869	0.0000	0.0000	1.5964	0.1780	0.0579	9.7184	12.4562	0.0000	0.0000	0.5492	0.4168
biochar_1388	29353	0.0000	0.0000	0.6494	0.4992	0.0000	0.0000	0.6746	0.9839	0.0000	0.0000	0.3202	9.5219	0.0000	0.0692	0.5207	2.0697	0.0000	0.0000	1.7310	3.9610	0.0000	0.0000	1.5263	0.0000	0.0000	0.5379	0.3114	0.0000	0.0000	0.6906	1.3742
biochar_1389	29347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2636	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5750	0.0000
biochar_1391	29262	0.0000	0.1184	0.3295	7.4720	0.0000	0.1094	0.1380	8.4679	0.0000	0.1869	0.0029	11.8958	0.0000	0.3901	0.6961	12.3997	0.0000	0.0158	0.8324	9.5545	0.0000	0.0433	0.1082	0.0000	0.2011	0.1169	2.6848	0.0000	0.0389	0.4239	13.3476
biochar_1393	29234	0.0000	0.0000	0.3188	0.1650	0.0000	0.0000	0.4189	0.1703	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.8759	0.0000	0.0000	0.0000	0.8016	0.0541	0.0000	0.0000	2.1727	0.0000	0.0000	3.4887	1.3990	0.0000	0.0000	0.3588	0.4876
biochar_1394	29181	0.0000	0.0000	0.0000	0.1180	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0191	0.8925
biochar_1398	29119	0.0000	0.0000	0.1456	0.5660	0.0000	0.0000	0.9020	6.0627	0.0000	0.0000	0.0000	0.8760	0.0000	0.0000	1.9187	10.6271	0.0000	0.0000	6.5795	18.6579	0.0000	0.0000	0.1125	0.0000	0.0000	1.9045	6.7496	0.0000	0.0000	0.1198	0.2884
biochar_1399	29076	0.0000	0.0000	12.1830	0.0935	0.0000	0.0000	12.2284	0.1127	0.0926	0.0000	9.8375	0.1987	0.0000	0.0000	8.7040	0.1318	0.0000	0.0000	27.1139	0.0619	0.0000	0.0000	11.1658	0.0823	0.0000	22.7021	0.0000	0.0000	0.0000	15.0066	0.1108
biochar_1401	29055	0.0000	0.0000	6.1937	0.0000	0.0000	0.0000	1.2632	0.0000	0.0000	0.0000	2.9946	0.0000	0.0000	0.0000	26.3498	0.0000	0.0000	0.0000	6.4674	0.0000	0.3579	0.0000	5.2260	0.0000	0.0000	1.1644	0.0000	0.0000	0.0000	10.0611	0.0000
biochar_1402	29027	0.0000	0.0000	0.2765	0.4271	0.0000	0.0000	0.0645	0.9743	0.0000	0.0000	0.0000	0.9563	0.0000	0.0000	0.1710	0.1865	0.0000	0.0000	0.1747	0.0214	0.0000	0.0000	0.2228	0.0000	0.0000	0.0519	0.1610	0.0000	0.0000	0.3306	0.4511
biochar_1403	29007	0.0000	0.0000	0.0272	0.0033	0.0000	0.0000	0.0172	0.0000	0.0000	0.0000	0.0000	0.0171	0.0000	0.0000	0.0141	0.0000	0.0000	0.0000	0.0127	0.0033	0.0000	0.0000	0.0238	0.0000	0.0000	0.0140	0.0000	0.0000	0.0000	0.0123	0.0000
biochar_1404	28968	0.0000	0.0000	4.3056	2.6849	0.0000	0.0000	2.4370	3.2059	0.0000	0.0000	0.8624	3.1165	0.0000	0.0000	4.0598	6.5529	0.0000	0.0000	7.7787	4.0117	0.0000	0.0000	4.2919	0.0000	0.0000	3.4511	14.9131	0.0000	0.0000	2.2418	2.3420
biochar_1405	28956	0.0000	0.0000	0.4383	0.3563	0.0000	0.0000	0.1326	0.4214	0.0000	0.0000	0.0000	0.2798	0.0000	0.0000	0.1477	0.0337	0.0000	0.0000	0.3011	0.0246	0.0000	0.0000	0.3053	0.0000	0.0000	0.2021	0.2054	0.0000	0.0000	0.5449	0.4096
biochar_1406	28931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1407	28920	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.4506	0.0000	0.0000	0.0000	0.0562	0.0000	0.0000	0.0000	0.0156	0.0000	0.0000	0.0000	0.2333	0.0000	0.0000	0.0000	0.3882	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0546	0.0000
biochar_1408	28871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1409	28861	0.0000	0.0000	0.0000	1.0527	0.0000	0.0000	0.0558	1.7055	0.0000	0.0000	0.0000	0.0790	0.0000	0.0000	0.0000	1.7191	0.0000	0.0000	0.1701	2.5781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0748	4.9252	0.0000	0.0000	0.0000	0.8739
biochar_1410	28812	0.0517	0.0000	19.5800	0.1586	0.1948	0.0000	20.1609	0.0993	0.0715	0.0000	3.7247	0.1533	0.0000	0.0000	15.5962	0.0000	1.3902	0.0000	56.2984	0.1956	0.4181	0.0000	45.4575	0.0061	0.0000	15.1559	0.1296	0.0381	0.0000	37.7251	0.2273
biochar_1411	28761	0.0000	0.0000	0.1882	0.0000	0.0143	0.1382	6.3322	10.5765	0.0000	0.0000	0.0000	0.0000	0.0366	0.0000	13.3230	9.4038	0.0000	0.1774	8.5062	1.9285	0.0000	0.0000	0.0000	0.0914	0.0000	9.2896	15.7809	0.0000	0.0000	0.0000	0.0000
biochar_1413	28719	0.0000	0.0000	3.5978	10.5758	0.0000	0.0000	0.7173	4.4035	0.0000	0.0000	1.2092	19.7162	0.0000	0.0000	1.9906	12.5966	0.0000	0.0000	2.5489	5.0094	0.0000	0.0000	8.8488	0.0000	0.0000	2.6325	11.6130	0.0000	0.0000	5.8798	10.9754
biochar_1414	28700	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0448	0.0000	0.0000	4.2487	0.0323	0.0000	0.0000	0.0171	0.0007	0.0000	0.0000	27.6730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1415	28675	0.0000	0.0000	2.7101	0.1740	0.0000	0.0000	0.0997	1.3896	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.6449	0.0000	0.0000	0.0000	0.0411	0.0000	0.0000	0.8232	0.0000
biochar_1416	28662	0.0000	0.0000	0.0000	0.0608	0.0000	0.0000	0.0000	0.1056	0.0000	0.0000	0.0000	0.0144	0.0000	0.0000	0.0000	0.0297	0.0000	0.0000	0.0000	0.0884	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0000	0.0000	0.0000	0.0000
biochar_1417	28655	0.0471	0.0000	22.9675	12.6688	0.0631	0.0000	17.2501	12.1964	0.0000	0.0000	3.2833	12.9246	0.0000	0.0000	11.8699	9.6914	0.1484	0.0000	21.4153	8.7740	0.0551	0.0000	21.9461	0.0026	0.0000	16.4146	12.5510	0.0000	0.0000	21.9977	13.1656
biochar_1418	28638	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	1.1327	0.0000	0.0000	0.0000	0.2092	0.0000	0.0000	1.4062	11.5990	0.0000	0.0000	0.0000	0.0000
biochar_1419	28626	0.0000	0.0000	3.2715	2.2420	0.0000	0.0000	2.3461	3.0371	0.0000	0.0000	0.7603	2.7322	0.0000	0.0000	3.4106	5.2326	0.0000	0.0000	6.9682	3.1802	0.0000	0.0000	3.8238	0.0000	0.0000	3.2998	12.1336	0.0000	0.0000	2.1240	2.4767
biochar_1421	28577	0.0000	0.0000	30.9112	6.0960	0.0000	0.0795	0.7241	10.4911	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6699	28.9073	0.0000	0.0000	7.1575	0.5160	0.0000	0.0000	0.0631	0.0000	0.0000	8.2503	10.5358	0.0177	0.0000	1.7777	0.5621
biochar_1422	28545	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0518	0.0000	0.0000	0.0000	0.0000	0.0660	0.0000	0.0000	9.3884	0.0000	0.0000	0.0000	1.0849	1.0162	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_1423	28543	0.0000	0.0000	8.0322	0.4123	0.0000	0.0000	0.0000	0.0046	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.4360	1.4649	0.0000	0.0000	7.2113	8.1423	0.0000	0.0000	0.0000	0.0000	0.0000	0.3021	7.2905	0.0000	0.0000	0.0000	0.0000
biochar_1424	28488	0.0000	0.0103	5.1818	10.2585	0.0000	0.0000	0.4375	3.0383	0.0000	0.0566	0.7181	12.5974	0.0000	0.0000	3.8159	7.0529	0.0000	0.0000	0.2591	0.8965	0.0000	0.0000	0.5103	0.0000	0.0000	0.1371	0.4778	0.0000	0.0000	0.1231	0.3298
biochar_1425	28487	0.1305	0.0000	0.8044	7.3730	0.0000	0.1222	0.0396	10.4553	0.0000	0.0000	0.0240	2.9620	0.0000	0.0000	0.7513	16.6427	0.0000	0.0000	0.6013	10.7983	0.0000	0.0190	0.1277	0.0000	0.0000	0.4804	7.4184	0.0632	0.0900	0.3694	3.6009
biochar_1426	28411	0.0000	0.0000	2.2614	0.0000	0.0475	0.0000	4.0606	0.0000	0.0000	0.0000	1.0723	0.0000	0.0000	0.0000	6.3174	0.2009	0.4711	0.0000	12.2635	0.1322	0.0000	0.0000	4.1357	0.0000	0.0000	3.4267	0.3988	0.0000	0.0000	2.0384	0.0515
biochar_1427	28408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.7037	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0828	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0629
biochar_1428	28396	0.0000	0.0000	2.4603	0.9980	0.0000	0.0000	1.0109	3.2517	0.0000	0.0000	1.4246	10.1883	0.0000	0.0000	3.0261	2.8779	0.0000	0.0000	4.1058	2.4998	0.0000	0.0000	2.0464	0.0000	0.0000	1.7574	1.5986	0.0000	0.0000	1.0424	0.9812
biochar_1429	28384	0.0000	0.0000	2.3707	9.9199	0.0000	0.0000	0.7636	6.5153	0.0000	0.0000	0.2050	7.0516	0.0000	0.0000	2.7569	9.2467	0.0000	0.0000	1.5077	2.4767	0.0000	0.0000	3.5396	0.0000	0.0000	0.8687	7.8201	0.0000	0.0000	5.1815	39.1271
biochar_1430	28381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6599	0.5348	0.0000	0.0000	0.0000	0.0543	0.0000	0.0000	1.1468	0.6286	0.0000	0.0000	0.1529	2.2308	0.0000	0.0000	0.0000	0.0000	0.0000	0.4313	11.8445	0.0000	0.0000	0.0000	0.0000
biochar_1431	28328	0.0231	0.0000	4.6603	15.7471	0.0000	0.0000	2.1389	13.6133	0.0000	0.0000	0.7534	12.2719	0.0000	0.0483	3.5390	17.7508	0.0258	0.1362	5.2889	18.0642	0.0000	0.0228	3.4916	0.0000	0.0648	3.0782	18.1204	0.0000	0.0000	4.2172	20.0321
biochar_1432	28325	0.0000	0.0000	0.8884	5.7793	0.0000	0.0000	0.0000	4.6460	0.0000	0.0000	0.2606	15.5321	0.0000	0.0000	0.6819	4.4257	0.0000	0.0391	0.8223	7.2544	0.0000	0.0000	0.1530	0.0000	0.0000	1.7987	12.5342	0.0000	0.0000	0.0000	2.6997
biochar_1433	28302	0.0000	0.0000	0.1604	0.0000	0.0000	0.0000	4.2459	0.9067	0.0000	0.0000	0.0000	0.4138	0.0000	0.0000	3.8732	0.6020	0.0000	0.0000	7.5086	5.8185	0.0000	0.0000	0.7419	0.0000	0.0000	2.2544	5.2133	0.0000	0.0000	2.5110	2.7070
biochar_1434	28298	0.0000	0.0000	1.5292	0.0000	0.0000	0.0000	0.4962	0.0000	0.0000	0.0000	0.2159	0.0000	0.0000	0.0000	2.0512	0.0000	0.0000	0.0000	2.7211	0.0000	0.0000	0.0000	1.3633	0.0000	0.0000	0.7366	0.0000	0.0000	0.0000	0.7542	0.0000
biochar_1435	28272	0.0000	0.0000	18.7393	8.2066	0.0000	0.0000	11.1942	11.6671	0.0000	0.0000	3.5424	7.3093	0.0028	0.0000	16.7310	7.0787	0.2833	0.0000	33.6311	8.4530	0.0229	0.0000	24.5300	0.2502	0.0000	18.2611	21.5608	0.0000	0.0000	25.1847	17.3228
biochar_1436	28234	0.0000	0.0000	3.8089	8.8897	0.0050	0.0000	2.4863	9.9564	0.0000	0.0000	0.6271	7.6993	0.0000	0.0000	4.2810	11.1999	0.0765	0.0000	5.6492	11.8477	0.0000	0.0000	3.5854	0.0000	0.0000	2.6605	8.6434	0.0000	0.0000	4.8562	16.4995
biochar_1437	28212	0.0000	0.0000	2.2799	0.9822	0.0000	0.0000	3.3409	1.2243	0.0000	0.0000	0.4588	1.1708	0.1179	0.0000	4.9068	1.8931	0.1852	0.0000	9.9893	4.2049	0.0206	0.0000	21.4649	0.1244	0.0000	7.7958	3.6328	0.6994	0.0000	17.3716	12.6894
biochar_1438	28203	0.0000	0.0000	9.2719	5.0337	0.0000	0.0000	0.7668	0.4444	0.0000	0.0000	0.1577	0.5719	0.0000	0.0000	4.1913	2.0894	0.0000	0.0000	2.0216	0.5036	0.0000	0.0000	2.6141	0.0000	0.0000	0.7199	0.9157	0.0000	0.0000	1.6211	0.8352
biochar_1439	28180	0.5001	0.1347	42.1322	66.2679	0.0701	0.0580	9.3245	25.5384	0.0496	0.0000	3.2538	11.8808	0.0000	0.0000	4.2728	1.3862	0.0000	0.0000	2.8665	2.0856	0.0000	0.0000	7.9557	0.0446	0.0000	4.6564	12.3504	0.0000	0.0000	0.6730	0.0000
biochar_1440	28171	0.0000	0.0000	0.8197	0.5986	0.0000	0.0000	0.0000	0.0560	0.0000	0.0000	0.0040	0.2123	0.0000	0.0000	0.6526	0.7227	0.0000	0.0000	1.1039	0.6535	0.0000	0.0000	0.3109	0.0000	0.0000	0.1365	0.1380	0.0000	0.0000	0.5078	0.2025
biochar_1441	28149	0.0000	0.0000	2.0632	1.6276	0.0105	0.0000	1.5145	4.0672	0.0000	0.0000	0.0000	0.0000	0.0095	0.0000	4.8218	5.0086	0.0353	0.4888	7.3312	25.0160	0.2078	0.0000	5.6440	0.0473	0.1448	4.1133	10.9939	0.0000	0.3779	11.0868	37.7627
biochar_1442	28116	0.0000	0.0000	1.2376	6.1364	0.0000	0.0000	0.2142	3.8967	0.0000	0.0189	0.8276	5.1537	0.0000	0.0000	1.5886	11.3337	0.0000	0.0000	0.6796	1.4483	0.0000	0.0000	0.8975	0.0000	0.0000	0.7840	2.5894	0.0000	0.0000	1.1652	2.2642
biochar_1443	28100	0.0000	0.0000	1.4779	7.2918	0.0000	0.0000	0.1897	6.7426	0.0000	0.0000	0.2690	13.7604	0.0000	0.0000	0.5238	9.9372	0.0000	0.0000	1.0899	4.1483	0.0000	0.0404	1.2262	0.0000	0.0000	0.2077	4.7371	0.0000	0.0000	1.4618	7.2857
biochar_1447	27984	0.0000	0.0000	0.7107	4.7095	0.0000	0.0000	0.3145	4.2814	0.0000	0.0000	0.1123	4.0711	0.0000	0.0000	0.4889	2.9133	0.0000	0.0000	0.1699	1.0339	0.0000	0.0000	0.6633	0.0000	0.0000	0.7806	5.7846	0.0000	0.0000	0.5620	2.3714
biochar_1448	27981	0.0000	0.0000	4.5687	10.5195	0.0000	0.0000	2.7477	0.5657	0.0000	0.0000	0.9319	1.5426	0.0000	0.0000	4.4746	7.8169	0.0000	0.0000	8.9044	3.1212	0.0000	0.0000	5.3864	0.0000	0.0000	1.9051	1.6213	0.0000	0.0000	7.0994	2.1808
biochar_1449	27962	0.0000	0.0000	5.8667	4.2563	0.0000	0.0000	2.7924	7.3495	0.0000	0.0000	1.3059	15.4565	0.0000	0.0000	8.8540	17.3978	0.0000	0.0000	3.0339	5.6474	0.0000	0.0000	6.0601	0.0000	0.0000	1.4177	5.6740	0.0000	0.0000	10.8728	35.4696
biochar_1450	27945	0.0000	0.0000	1.5160	1.2991	0.0750	0.0000	1.3395	4.2488	0.0000	0.0000	0.0281	0.0863	0.1537	0.0000	5.3666	5.2543	0.1018	0.3921	7.9210	24.8795	0.1687	0.0000	6.6334	0.2506	0.2366	4.4149	10.8487	0.1559	0.4172	11.2184	35.2855
biochar_1451	27938	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2003	0.0000	0.0000	0.0000	0.4855	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0242	10.4243	0.0000	0.0000	0.0000	0.0000
biochar_1452	27929	0.0000	0.0000	2.8825	12.4755	0.0000	0.0000	2.5772	7.2711	0.5657	0.0000	1.0503	9.8894	0.0000	0.0000	8.3776	15.9164	0.2085	0.0098	15.5092	18.8085	0.7801	0.0000	12.1850	0.3833	0.0906	7.7312	6.7472	0.0843	0.0473	10.9334	29.4639
biochar_1453	27918	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1549	0.5478	0.0000	0.0000	0.0000	0.0000	0.0000	2.7212	19.2782	0.0000	0.0000	0.0000	0.0000
biochar_1454	27899	0.0587	0.0000	12.2408	0.6330	0.0000	0.0000	6.0512	0.1336	0.0000	0.0000	0.6195	0.2733	0.0000	0.0000	2.3000	0.4547	0.0000	0.0000	2.7152	1.0717	0.0000	0.0000	3.8098	0.0000	0.0000	2.1420	1.8006	0.0000	0.0000	2.5671	0.4953
biochar_1456	27866	0.0000	0.0000	2.5582	9.2719	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0910	3.6825	0.0000	0.0000	0.0397	0.1642	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6747	1.5621
biochar_1457	27837	0.0000	0.0000	0.5674	5.7490	0.0000	0.0000	0.2670	5.4714	0.0000	0.0000	0.2245	10.9193	0.0000	0.0000	1.1621	12.2511	0.0000	0.0000	2.5897	11.8609	0.0000	0.0000	1.2015	0.0000	0.0000	1.7102	19.8763	0.0000	0.0000	2.0117	11.5509
biochar_1459	27824	0.0000	0.0000	0.0000	0.9582	0.0000	0.0000	0.0000	0.9559	0.0000	0.0000	0.0000	6.4140	0.0000	0.0000	0.1977	8.5934	0.0000	0.0000	0.1818	6.4314	0.0000	0.0000	0.0000	0.0000	0.0000	0.1077	4.1279	0.0000	0.0000	0.0000	0.5901
biochar_1460	27819	0.0000	0.0000	0.0000	0.0824	0.0000	0.0000	0.1780	0.0000	0.0000	0.0000	0.0000	7.1033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0178	0.0461
biochar_1463	27793	0.0000	0.0000	1.2588	0.0000	0.0256	0.0000	39.0508	0.0000	0.0000	0.0000	30.7070	0.0000	0.0000	0.0000	140.2363	0.0000	0.0000	0.0000	35.4149	0.0000	0.0000	0.0000	1.3146	0.0000	0.0000	83.9028	0.0000	0.0000	0.0000	29.4548	0.0000
biochar_1464	27765	0.0000	0.0000	22.0914	4.5526	0.1937	0.0000	3.7593	6.3232	0.0000	0.0043	1.2480	11.9590	0.0000	0.0000	5.6447	4.0499	0.0000	0.1925	1.1070	2.6933	0.0000	0.0000	2.6247	0.0000	0.0000	6.2637	36.8591	0.0000	0.0000	24.5777	9.6931
