contig	Length	B0H_BULK_S142_L006.vir.sortedIndexed.bam	B0H_BULK_S59_L006.vir.sortedIndexed.bam	B0H_VFD_S134_L006.vir.sortedIndexed.bam	B0H_VFD_S52_L006.vir.sortedIndexed.bam	B0L_BULK_S141_L006.vir.sortedIndexed.bam	B0L_BULK_S58_L006.vir.sortedIndexed.bam	B0L_VFD_S133_L006.vir.sortedIndexed.bam	B0L_VFD_S51_L006.vir.sortedIndexed.bam	B2R2H_BULK_S144_L006.vir.sortedIndexed.bam	B2R2H_BULK_S61_L006.vir.sortedIndexed.bam	B2R2H_VFD_S136_L006.vir.sortedIndexed.bam	B2R2H_VFD_S54_L006.vir.sortedIndexed.bam	B2R2L_BULK_S143_L006.vir.sortedIndexed.bam	B2R2L_BULK_S60_L006.vir.sortedIndexed.bam	B2R2L_VFD_S135_L006.vir.sortedIndexed.bam	B2R2L_VFD_S53_L006.vir.sortedIndexed.bam	B3R2H_BULK_S146_L006.vir.sortedIndexed.bam	B3R2H_BULK_S65_L006.vir.sortedIndexed.bam	B3R2H_VFD_S138_L006.vir.sortedIndexed.bam	B3R2H_VFD_S55_L006.vir.sortedIndexed.bam	B3R2L_BULK_S145_L006.vir.sortedIndexed.bam	B3R2L_BULK_S62_L006.vir.sortedIndexed.bam	B3R2L_VFD_S137_L006.vir.sortedIndexed.bam	B8R2H_BULK_S148_L006.vir.sortedIndexed.bam	B8R2H_BULK_S63_L006.vir.sortedIndexed.bam	B8R2H_VFD_S140_L006.vir.sortedIndexed.bam	B8R2H_VFD_S57_L006.vir.sortedIndexed.bam	B8R2L_BULK_S147_L006.vir.sortedIndexed.bam	B8R2L_BULK_S64_L006.vir.sortedIndexed.bam	B8R2L_VFD_S139_L006.vir.sortedIndexed.bam	B8R2L_VFD_S56_L006.vir.sortedIndexed.bam
biochar_1967	22297	6.0000	4.0000	388.0000	252.0000	12.0000	0.0000	353.0000	412.0000	4.0000	8.0000	128.0000	390.0000	0.0000	2.0000	519.0000	213.0000	16.0000	8.0000	905.0000	767.0000	4.0000	2.0000	609.0000	7.0000	4.0000	354.0000	807.0000	8.0000	12.0000	473.0000	780.0000
biochar_1969	22278	58.0000	2.0000	2031.0000	973.0000	4.0000	4.0000	128.0000	327.0000	8.0000	10.0000	355.0000	2148.0000	2.0000	8.0000	389.0000	452.0000	0.0000	0.0000	112.0000	146.0000	2.0000	0.0000	623.0000	0.0000	2.0000	58.0000	453.0000	28.0000	0.0000	1175.0000	754.0000
biochar_1970	22277	44.0000	34.0000	3329.0000	5276.0000	63.0000	54.0000	2212.0000	3397.0000	96.0000	59.0000	914.0000	6493.0000	34.0000	48.0000	2738.0000	4815.0000	75.0000	63.0000	6258.0000	5699.0000	69.0000	72.0000	3603.0000	96.0000	47.0000	3679.0000	9514.0000	51.0000	49.0000	5315.0000	4534.0000
biochar_1971	22257	15.0000	0.0000	7052.0000	2187.0000	0.0000	0.0000	281.0000	543.0000	0.0000	2.0000	569.0000	1158.0000	0.0000	0.0000	1224.0000	1350.0000	6.0000	0.0000	4031.0000	1987.0000	0.0000	0.0000	1369.0000	0.0000	22.0000	141.0000	183.0000	6.0000	2.0000	622.0000	821.0000
biochar_1974	22219	4.0000	12.0000	126.0000	969.0000	10.0000	4.0000	27.0000	350.0000	8.0000	4.0000	38.0000	1191.0000	2.0000	0.0000	69.0000	441.0000	6.0000	7.0000	152.0000	388.0000	6.0000	10.0000	125.0000	0.0000	4.0000	120.0000	728.0000	2.0000	2.0000	169.0000	1526.0000
biochar_1975	22218	0.0000	0.0000	0.0000	4.0000	2.0000	0.0000	0.0000	104.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	1521.0000	0.0000	0.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000
biochar_1976	22186	3.0000	0.0000	292.0000	126.0000	0.0000	0.0000	57.0000	66.0000	0.0000	0.0000	41.0000	67.0000	10.0000	3.0000	945.0000	2162.0000	13.0000	4.0000	2481.0000	3300.0000	6.0000	0.0000	97.0000	11.0000	43.0000	105.0000	519.0000	0.0000	0.0000	264.0000	742.0000
biochar_1978	22180	8.0000	0.0000	2070.0000	455.0000	8.0000	0.0000	607.0000	86.0000	0.0000	0.0000	198.0000	136.0000	2.0000	2.0000	1620.0000	361.0000	10.0000	0.0000	4050.0000	58.0000	0.0000	1.0000	2551.0000	2.0000	0.0000	682.0000	185.0000	2.0000	0.0000	6463.0000	135.0000
biochar_1980	22144	10.0000	2.0000	871.0000	711.0000	20.0000	10.0000	405.0000	1006.0000	6.0000	2.0000	78.0000	536.0000	0.0000	2.0000	331.0000	154.0000	9.0000	2.0000	778.0000	195.0000	0.0000	2.0000	725.0000	8.0000	2.0000	566.0000	542.0000	4.0000	0.0000	911.0000	736.0000
biochar_1981	22128	12.0000	0.0000	1214.0000	110.0000	10.0000	0.0000	53.0000	20.0000	0.0000	0.0000	228.0000	118.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.0000	2.0000	0.0000	3.0000	46.0000	2.0000	0.0000	22.0000	10.0000
biochar_1983	22112	0.0000	0.0000	26.0000	55.0000	0.0000	2.0000	7.0000	16.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	6.0000	17.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	10.0000	0.0000	0.0000	1.0000	34.0000	0.0000	0.0000	20.0000	37.0000
biochar_1985	22107	16.0000	0.0000	606.0000	1395.0000	10.0000	4.0000	544.0000	1563.0000	18.0000	0.0000	105.0000	1122.0000	10.0000	8.0000	769.0000	1888.0000	28.0000	8.0000	842.0000	1940.0000	20.0000	0.0000	570.0000	8.0000	2.0000	478.0000	1437.0000	4.0000	12.0000	841.0000	2624.0000
biochar_1986	22104	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1486.0000
biochar_1987	22103	30.0000	6.0000	1415.0000	2097.0000	25.0000	22.0000	1487.0000	2526.0000	44.0000	16.0000	950.0000	3723.0000	8.0000	13.0000	2840.0000	7349.0000	71.0000	56.0000	6876.0000	5526.0000	17.0000	25.0000	2214.0000	30.0000	57.0000	3445.0000	4963.0000	12.0000	6.0000	2622.0000	2698.0000
biochar_1988	22095	6.0000	4.0000	2457.0000	3602.0000	9.0000	26.0000	159.0000	6663.0000	35.0000	13.0000	187.0000	2150.0000	22.0000	251.0000	520.0000	5134.0000	70.0000	59.0000	3068.0000	2338.0000	24.0000	5.0000	581.0000	1.0000	9.0000	273.0000	3173.0000	10.0000	4.0000	853.0000	11490.0000
biochar_1991	22067	22.0000	2.0000	3003.0000	112.0000	20.0000	0.0000	2206.0000	98.0000	14.0000	0.0000	652.0000	109.0000	14.0000	0.0000	1437.0000	78.0000	56.0000	2.0000	3258.0000	51.0000	18.0000	0.0000	4174.0000	16.0000	4.0000	2271.0000	132.0000	0.0000	0.0000	1281.0000	114.0000
biochar_1992	22062	0.0000	0.0000	60.0000	27.0000	0.0000	0.0000	104.0000	189.0000	38.0000	4.0000	1155.0000	1243.0000	4.0000	0.0000	4989.0000	88.0000	0.0000	0.0000	108.0000	553.0000	0.0000	2.0000	255.0000	0.0000	0.0000	83.0000	12.0000	0.0000	0.0000	482.0000	257.0000
biochar_1993	22060	4.0000	0.0000	2247.0000	105.0000	2.0000	0.0000	465.0000	80.0000	0.0000	0.0000	112.0000	117.0000	0.0000	0.0000	1085.0000	139.0000	0.0000	0.0000	123.0000	8.0000	0.0000	0.0000	739.0000	0.0000	0.0000	795.0000	90.0000	1.0000	0.0000	531.0000	200.0000
